address,balance
0x9e2178376af13dbb3d939fa62a8d33bf74912e3d,105971105136122770000
0x1723273016c4f441b46c8e8924d85f8e18d0744e,105797353800000000000
0xf7207c3da8ec134f4f1d5178c542d171fda93b22,105779769542353780000
0x13e8a8747bfd661fd02610dffd90dad98d50b49b,105631997599734910000
0xda214f23670d88bb9e8b53dc9c77aa3278a24b1d,105512257370313640000
0x91c06375b0e82597bec85e70ad4be5a08b9ed775,105468000000000000000
0xd1888cfdfd699a67c8f12f02ca1b165f25c83f4a,105437375984519110000
0x741956264f6a6fdb1a0ed490bdab20a34f588aca,105433000004622370000
0x73716b127c9e6750165eb063cb183376af82071b,105155064763729180000
0x45fbbe6c656eac574ade235f92e9e070730d2856,105000000000000000000
0x522e4ae6e3e500e59ae4becb62b7110ccc44da20,104951354359284740000
0x8e3417cfe9e7a4821f04dcfca9e67df0e0bc8899,104933000000000000000
0x71043dbc4024f24c75ceda19aabeab81a3d16b26,104925671762395550000
0xa21b0c5c7ec31a22e0a84fedb4108839cfafb50f,104924932725919030000
0x74746240639e1d24e94b0dfe456bceb3556ec6e5,104839881931321070000
0xf6c876fcb19d4ff9fd5f46e99e14801079173d56,104832858194790810000
0x64e46e4065f658a612aebe5fada64a7a90a53431,104733000014988600000
0x3a40c2ea7c29e946c8292e94a7055daec19e61bd,104674349669065000000
0x3bcb7c11eb3bc8de1bee3f4212d4843b11fd1f36,104667549099470290000
0x3ecccca2b3aaa3605b6478ca4627751762413218,104650000002924160000
0x31f843085e002cd34c10068840b5c1c021659a20,104545232332942860000
0x38ccc47e258dedbc5e8768783c08dfadfa7ff0c0,104510392517258790000
0xaac97a4c0899498c0814bb1b2d0f630611f86a10,104381290300000000000
0x76b81ce83361cb34118e4e13b4c23af6955fc30e,104374722155164520000
0x91aea7528445cd16e1c1b3b9ea347f2f90af94a8,104295437995470750000
0x04261d56f5afda3f10d63d5e1f9f21b2d968aae6,104250477798618300000
0x0c35d80b03aff30aeae71a9c6e905eaf41e674cf,104187146677201380000
0x8bbdc42e57f53142719c077a47a5b994484f8df9,104118815736078560000
0x2963c05f4b65941ad82021336baef042871a84de,103957720988102400000
0x42341423be02c1e62c581cbee35dc0d22210eb70,103890787069144560000
0x7d096527029d904987e7eb0cf16247ea108f0d53,103821804105554650000
0x4194a6c2c0e96b7e764c0684253ac86d25d4550b,103807979202239130000
0x0024146074dcf78734b37e00aa15609a8d663433,103761407804458400000
0x3655731e76115166ec44c83d847a72863ad02f74,103751212098736390000
0x56a512d5095c82e66489f885838f3e9b508ab1b6,103745255617902720000
0x43a38b4481a00e13fc4d8edad248fa36d35cc522,103458048864837620000
0x3a3ff598401a3fb9ececd479b5cc5f38c63f2e9a,103037556470015120000
0x88951ee939dc92065148d350240873c2d59932af,103010000009844490000
0x9604931e9482f27bb4add7c1cd613947ba11d54d,102835686925229490000
0x7f78ffc3abb6e31322a383e8d5a90906c6c0f86c,102792000000000000000
0xc9d5f08d926c575daaeb99bee995771da3bcf990,102691128929788840000
0x0cf9025a431643d0e3fec5a7ea84c6390eb10f5b,102650148263393400000
0x146518b47c8fdb0b8717dcfdbc4ee1109fe7ac22,102622812682883090000
0x59942bf7b848959a0f431b6fd3c4317132ae4fdc,102594000000051730000
0xf00503561c42695aef3529cb6c2a9972820e5d08,102384047380586530000
0xb093db8e1473840537a6f8371d323eefde47b8b7,102382303623028360000
0xd14ac9574d00ea19a0fab35beb5504b1d2a3abe0,102378300713941730000
0xa2068d327bec74fe935ffb0f387ee0bed27d03b7,102353910188685520000
0x487088b1e36dc17f5e3c7739b08e8d3c3dac7ff1,102324947417024740000
0xcc53907a3bd65feacddca76271ae1bf70880f1df,102324947417024740000
0xf05281a2b7ca2281fa0b1da28cbf42c8604396d1,102324947417024740000
0xa124b7f76f5028c6f8852d19d04a372d2b1d861b,102209661353600430000
0x81e20f5fdafa67d6b304d318786d672e1cd1bd66,102204488708729380000
0xe813f0e1f2e98b4fdd3ac527297041b77595e8b9,102127263045475750000
0x20fb125d1bcf07ae8eddd8d517836bf96ef309c3,102041000000000000000
0xb8509e088319919a82438dc979a24d357e45bdf1,101983805612125650000
0xcc88ab59637349997df73b5e372260e6b1607c49,101980000011544790000
0x994e7082abe18db7a6c8ac1d67554b86f0e63130,101829000004136720000
0x94d4065f8718adee1fa0d295470ee1a9983cde3d,101818579445450930000
0xc913844c79558958fc3610b88b7b3163cee3debe,101791000013202310000
0x14bbb16189e4850e4d78af0f0dca8fa2b4239179,101733619216495120000
0xe6784b39f962d3a02d5fad5e155f63d1d6e29a42,101662480287410480000
0xeed051c5e2fc305a255399b82e536e087ab83e4c,101648199689986640000
0x71e11d9f5b08c424e1c3370e8fe315f99f588f0f,101513051008952990000
0x0fac3990b0541da2e83474a7cd849cc395c8f334,101501087923014160000
0x991e7153a5b7746ef5e9be07be7c1a7c10459452,101399648540339360000
0xc5cdf06bdc8ad7cc2225dbbc0a80c97a439675eb,101233625197095140000
0xde07e6c44e6ba7d6b11663c5bde051c1dc1f9bfa,101219465405639200000
0x46b96331bc32dffb66160f9685709eeed9909245,101174449155738340000
0x0c5b2c0e2e9d1ad3b217eeac2efd2a50162ce900,101167000004412490000
0xc4cb12bded3a3143b987909a6499ba3167b1ab84,101165684403819440000
0xcca300e77ba46af39b122f333beda33a630d4776,101131341237862100000
0xcfcea78c1cd90af4456ee9be645f6fca34b8adcc,101090101776764740000
0x50ae43240b71438b3a4083446d020601ae570837,101075190776577770000
0x8b5a675a41f41d3fcb683b06714939008ed35667,101074926915203050000
0x8c828ddd706f1246127805453b199288aee3aa22,101000000000000000000
0xb7877b7a7933ca9a4ffc009980ebcf01038fc2f1,100914344771535050000
0x6dd23977287855102661e185d99caf0291a38837,100883119147929360000
0xe67840225c8bd265da99c68c1cfa8632e6b3c4e5,100798840165761280000
0x4e86a4771424f77aec6a745b5c27628d1bc8ac7d,100762503659397790000
0xd9dfbe731d86f7cbb2d725b6c916a06405889783,100754487378146380000
0xc128f173601ba42f16f74c5e1d45180df6215bf4,100751059105687980000
0xbebca907e201675792c809e2fa109f2f31c1cd06,100555895766534110000
0x1b633528e0c806a366bc7b825dd8f6dbc141deab,100522997255323880000
0x1cdbbb3e12f91ba8252ebe99abd59ca8cd8f050d,100440634874418220000
0x3efa97aa71d6fc3c1910e247e986619067e92f7f,100283577588356000000
0x51a1ce5d87f0ca0faab94ed4191150205a254e61,100230627470084740000
0x0a0bd48422e2ba0cef51d68d40f95c59722ab079,100154297571387420000
0xa4056d21d9e3f7d93d5c896aa74d90e4a2f9d350,100080266936640020000
0xf4319ef4188e8e196af7afe180e195ee025d8c85,100072803384384240000
0x1ea0019152b786fb0825ee7c6d8a33e5198215c6,100064826584153360000
0x15610c55cfb9e895793720738511de9fc6a3f645,100033867195712370000
0x921bf9dab476f6dc402d16b2b0f46027b1c96a74,100008000000000000000
0x60a04dc9f02048851f42bb62bece6858c0ada7f5,100000427528253170000
0x34ca615f299961db1c2a0cf56aa05c4a749f7e4d,100000013000000000000
0xb847d9530af8e0627c56e9aa647f54917009f9e0,100000000001405190000
0x1c7846a327ebcffe1a7c5c587c6d8e88af86fbbc,100000000000000000000
0x7bd682fc21104d552c87c8e8b578dda44c96de7f,100000000000000000000
0x215a35a4aa0e9d2fbe56d938f007852343caa82f,100000000000000000000
0xcfb969cbb16f6de63e1b54f477e9f1414488fc25,100000000000000000000
0x9b00b100468a1f2f65a82684ff0a717b06bafa06,100000000000000000000
0x6b24d9e34124d95c5f95464d99a4297352923788,100000000000000000000
0xf4e9df0e453267719fb7577fbd35fe1f705261a4,100000000000000000000
0xd01e22747bf114f0b689e3d1028087289e0183e8,100000000000000000000
0x26963f9b509486b834da4c969fb6887b9e828150,100000000000000000000
0x5870e8b447c539f96d8e526f9834c9e3c1f9fa48,100000000000000000000
0x351f3f5d90bb288dc12213180db8e95c1eb9baa1,100000000000000000000
0x7f635413851bc57d7c5660fcfe68d67a68ec0a07,100000000000000000000
0x075f268fd3c23d2f97629a2f68a0f3a7dde04ff0,100000000000000000000
0xc1fd7cd16d764d342fb9e49f52a3334503e47eea,100000000000000000000
0x4b62a40be368dc2bb2ab9d5e626b5364f8fd65b6,100000000000000000000
0xe24ba91db6f728e54371918cc1d7305b1cd8b288,100000000000000000000
0x14c18ef019b626ce3a16fe5ea754aa5db727f8ee,100000000000000000000
0xc8fd741b99321919ed9000c62d3a9e9099bdcb9f,100000000000000000000
0x206c5b8fc353e03a07a37c3398bc2f4177c7a927,100000000000000000000
0x0e6b388802288f0334c8466539966cd0823079f5,100000000000000000000
0x8d852282f9c6c05a81f5411e52f5eb95ac13dbcf,100000000000000000000
0x2550c276d03bb21fdc9c3b7f610104ee7ab8a825,100000000000000000000
0x5076fb0e25b8c7264fbcf542472f469c736c016e,99775000000000000000
0xaf191557944b697b533606fe90cc7febf5193ab4,99724209231047860000
0x75b14b647174788c2bbd2192c37777b75276a0a8,99648597788078780000
0x08f63df12a8d6c5ad5425fe8433c5e4de9413c9c,99504597030865970000
0x3af1a0b0ea2d623955f53908b3b8093564ee6a06,99429314177799200000
0xe6722023b667975d5f9967fa58edc3a1a183f054,99405014227416480000
0x93c65286178a78f6d1fe468d29bfb24af950314e,99273565203175700000
0x0e7e57aa13b244cc76745d68575aff4fbd1afcde,99164437258470760000
0x70ae24a63c05941f6a88bc9affcc73c5acecd173,99096000001443970000
0x1090e81ce9c2433daae217f4cea3b1ec7b5053c7,99012999110145380000
0x47ea61f81c622783a95e2e05f4db75ed7ae36e9f,98878856322024530000
0x165dad4281cf674d28806e6a067ec26754953a8c,98861773161975730000
0x007dee909f334ba03b4ed6028a7e0539aa75f68f,98853093814700170000
0xd44870138def5349f63d718036e5336ff49d964e,98691701143534960000
0x2af5f4dbcf058b459270cf59c651076405ac75a4,98598701143534960000
0xacbb94170951051d9ddceb0caaa2e95c76570e5a,98578864355031420000
0x7093fbb92a54c781c385861caab5a721575da91e,98489000000000000000
0x2cb2d52b98383a744ce843d3950db7704471089e,98426000008528150000
0x890a20aa257eba3650f965343e731f3b2bce9036,98320000003836990000
0xbdd0181d29c5541c6a323494018c806b84e83724,98280913697136390000
0x2500c577b203fb797877299f90da371934927158,98172613728495270000
0x2e5a99ab7914d371ced1c5c51e6f467f4e488d58,98118399728954250000
0x158a9e8a8cca63d98521de217303e829239e3f99,97996039130658940000
0x1675f401c6ea07643e2e09d9c5aaada8531ddcae,97979868205531700000
0xe5c3b52ee1cd2c808a6ec26914742ae24d98b99f,97971000004412500000
0xf7b5c894671f28b1bdd662ab8860a8007a8c2da3,97916703791937380000
0x3ee5caeef48f93b61eac534f8e2c61ea7b389165,97887000012152990000
0x626de8113e7132ef45ed2f087b71681c3f816e58,97742012212065120000
0x6b22b75faa25fb2b35f65851a029274d591a5d21,97731000010046340000
0xcec1b9f759e68d6ecee0a7dfe1d8e49542adcc7f,97727000000000000000
0x164767126f2570a427e3c2f34da27003f8394a40,97648534589213190000
0x4576ab0bcc853ba02e8a09f5fcdd5be7c7ce924e,97620357501647170000
0x7ada6623e8ae6c8c36411acba4ffcd06e26f2fb8,97613411280444330000
0x9898e1adbf14f0ce0b4de70c01d7684c2d3ac848,97575446792688800000
0x251d7ab48ac08c83af452c003c3de7abb377f890,97554000008553660000
0x4857b51e5fa8033d468ff8eae244b0c9231c8c5b,97551052215762000000
0x5902d0174342ee9fb0e0ebe2aa0a7ba3c196309b,97276185319417800000
0xb66f564d1f7c87edd01f2a3f800df94a7ecdd3e1,97272199610852600000
0xc5a734e8a93d0aab10f7466dba6d3adc68b6a6e9,97220000000000000000
0x36984ed0c82357fb3d52b146246a6ef597b5831a,97182561250957900000
0xb5fd1bf569c2c42ff323762567bdfd64a33c827b,97115416996598750000
0x14cf61bc56845937dc5e6fa7502281b832a46574,97106295701026150000
0xf1cbcbb4000ca1a7d3d475cf8e21636acad0a97d,97015753793664600000
0x1c59dc3688987a4d8bf999ca07215080972fb7dc,97002000000000000000
0x2fdd1fbb9793f4ac4e51ceb7a75660371796c19a,96987689415559640000
0x711ac97c490f05ac73cce83d19299af24d03af0d,96882190919931470000
0x503a555899149da60368b2e0ab2f87c71b0e3394,96755343340475560000
0xcd5be27c4399966c1d3fd17a06f4a858e41edde9,96685120900000000000
0x8c7dd497cdfed6f06625a5991e13031abc96e647,96683017858512570000
0xe6425f976e89b26b6fc88609052665485afdfa6f,96246983637260940000
0x9c01b9df13af01ec4a1a05d561c1b3b406931313,96056792508034020000
0x3de97aca5e784b9abba7e6fab3215164540cf05d,96034468911242220000
0x16360276770c2db2e275992d10effb2070bf051b,95996873678000000000
0x3c034ce74338c78a2945d79143275bca8985ea78,95892114370150650000
0x69c7482a2be8e65300562d48e76cdd3bf47266b3,95729179317019920000
0x649b1465a82dbc4aeb4659561da1ef57bcf7f175,95705717608188200000
0x287982a9ad98ffece177f1ef3233c1b809b61c22,95587338074919070000
0xf5777dbdbc8eb1b19d7dab9156a373065311592e,95533091535310620000
0x3e8ec2bf39ba4bae01930ce77fe7b1432924f0a1,95525000004191770000
0x34808caccaa21c02efdb75bf41e2206342bd0385,95513361111652620000
0x19ecfdf37a36074a0c8620fa6503d10fa6eb3383,95193000152430150000
0x614aedd12cb182099656f0d2ff82e4553a290028,95134644418219990000
0x2e0a20e06533bec9a3a74066fcddd48d1fb2e26b,95041131155326310000
0x693266f1d88d08c37afe018da1b339a93e78254f,94984900478513650000
0x18a428ce0c31584a21cf8cefdb8849d8013e1994,94941370424516210000
0x2c7966e780ffcda7cf686823a05691434aff2170,94893956552723790000
0x2268027274d5e557859d0ad6eb375a124c21dd8c,94812000004033380000
0xe6479169e4bc874e1ea507d9d6578da850da09fd,94764094857158280000
0x0c47465c3993a6bd91769eb375ac7fed7e69d284,94709000000000000000
0x521f4d5649726836ad4273cd0741e2edde1fcdf0,94658593915045280000
0xbbc7a3fa9823a94beba227467c3e83a87a5d2d7e,94650576360747930000
0xe66d280f6a5fbc3f478ae0c6df05fb90936d016d,94602446365219930000
0x797fc0b7c41b1d4b1cb57972ff680ee638b17423,94587776523499870000
0x46fe8288c467b08680d3c313c9cba97b5609852d,94510000000000000000
0xcf9cfd86402849de1eaef4bfb24d84ace3f79f1e,94498449359626790000
0xb4f302398731c8443b1e3d7ad3c57110b6a2c4c4,94336000010366480000
0xda21c95ba4f25da2b73a8dddec3df1a9957d6909,94170092443568820000
0x27ea0660b4e92807c49de4ffc3317f3453588b00,94094000000000000000
0xa03423e02fc04c85984a5f117fdf6e6e5cf69b3a,94047000011822020000
0x9c6318529423f55f48bac8039a9c4bf88bade0d4,93866320396055120000
0xc5c370351e240e8f1c9138290284370ac11d0143,93821867035297470000
0x88b192542fa5aab2a5a78cf0ae23533a4a5b8f5a,93723563189676770000
0xcdacf80fa2c07dcc1a5d562eb3a7147736277393,93711000000000000000
0x031a493e8b331c36c97086f6459801816e84332b,93706433044965680000
0x0e4e5fa5300f223bffdc33ac6154aa19cee4cdeb,93537742648427270000
0x0fc1e3c88dc3252c3c19b0f11aa9072e0a6a9606,93388454346507950000
0x70809c1c0af5c8302d7420c809be23e8f4ad584d,93382000008546940000
0x73646c22d6aa5eb64af18a26936da59ba8c9b618,93363027319627140000
0xbd8511ec3ae39e8266280dc10552642e498f9c2b,93204000000000000000
0x45d7ff6fe5d4421964bd5aceafa19a7e1efa6d14,93164524687893600000
0xaf45eb7b3b6b88d5465223f17fdc76a28856596a,92993804704034340000
0x628a16f1a11541da63af9e98e721fe528bd498ca,92968965244241500000
0xa3e3984ecd524a70b52bfe91e2b95f23784f3950,92925390970315640000
0xd800a7e62b2d96aecaf8965561e91ed7c8413175,92907520504417570000
0x4ee3ef9ea1943694b2f87ca59a6b42200a398106,92884806087746900000
0x9039d34fe1e96f0b812e139b9404968833559e83,92841000000000000000
0xada893d0a0e1d8409e91c946d3fd6e8d2d99f541,92766666213267450000
0x79d194063dfd58528ca0f551f0bee9a43e6f6d8a,92674000012033800000
0x01766c5f075920d4af6adc8525a24f467fb8daba,92514794130138730000
0x31fddc5a338570e794b25a9a918b89f7757e2096,92506889086214070000
0x3f936fec4745ecfe762a09405b3bc7c1a3ef0791,92446654031855880000
0x43ab737054da4cde3f42027cc14405dc3717e374,92423000009451450000
0x00953f52b3c894686343998a99a0c944df35bd3e,92369267517283620000
0x1778dce7367e75eb068883d4bd655eb365c91329,92261161792279340000
0x062cdd93675903c0429c5775cc0fe6f19b322e77,92209000007115280000
0x30ac3b70e209d491e0d330f8c8082476eaf216e9,92203463997157420000
0x37cbb668f063f553a41cf3426c83c4bd0a2c4204,92192748923302830000
0x779439d3d8e9bb5fab7ca855c4fa85e7af4ac7b2,92036804858433170000
0xbac80757265a6210e274d8c1f4117e9f751689b4,91973429644733110000
0x22799c9c58932f22457113830a9a9d7dcda2275a,91972327329008960000
0x3e3d543dafd187929cf8e27b98025329d41bac96,91904401702262940000
0x58a896e2e0a7d909d9d949a093a289b2c56d128e,91734176750000000000
0x85a40890b4a4bad306684d919f6e9154c4bca280,120303172251469700000
0x532cbc68f66bb7482086a15972fa20ee3aca21c4,91666432061084660000
0x6834d343c371dd0b52723413d3b4b4ff58f5d66c,91633260117797040000
0x4a234d2722957d3fa7684eca4a0dabf6eda9bd79,91529029007060930000
0x60f34088baeccab9a350fb3d7780acb213fe2b76,91527000008723220000
0x6df93ee3c3c9eaa723410489d8ff8e9cbe29a571,91407000009580630000
0xae9067cf39d5ad87c7969fca608a1aea61083241,91383701259815720000
0x2656c9d1109c507e1523c7bbccb03ac6fda86566,91364131615775500000
0x1950a3590ffa7a53cb5bb26be7fde543615f6e36,91361509975690000000
0xd59d114bc0df91d3462093ba8f2702cb2caec7dd,91272131738987810000
0x1d55354f89363012c5379a25176befaa7db4a18c,91234000007189580000
0x42b0052b787460ef91ad2c46f7dea680bd2a95f5,91046938821664530000
0x9ce7d554a5744bfe7deba4d815aa3a525cb48aae,90909000000000000000
0xd4187dbcc78205ee2dd7ef47ceb1989b3ac509e1,90891182565803770000
0xb28b4bc8c2c35879c6462cfd0225092baee41edd,90771164373969080000
0xe0ddba8c39169a2f29b4700a447cebf560994b74,90718938868014000000
0x82996a187ee49196710ebfe050992f2a45ec2f32,90663297158922530000
0x0bd1454fa01dd11bf6646bf8bc17a3e48fda3734,90610365769771860000
0x6cc7714c68a9c20eb55dca580dea901c805811fd,90549000000000000000
0xfca1a1464cc075de6a85892dccb4fb12d09728f3,90503777577598290000
0x19f99209d57142d5ee087fd91ad50895ba6dff6b,90435000013280600000
0x002f832a1b77cf2060ed4240c307b1ee6cd8fce4,90310191524496230000
0x93ff78f6be7985d1e6ea72f18c296bc5c1304e0a,90216954826131670000
0xe2019518755368317486b954b7c7c0b48984eb9e,90182601165539990000
0x381a2d76f12984bdc91d35b5a841ea7891d25505,90146393508913720000
0x33d718579fc3b9184961c3d526a853b792a81332,90093999889825530000
0xa7b492ba12bb068ce7cc7306edf60b868dd6cf2a,90081064131857400000
0x94563a599c582afab81b31c89e901c2df68324d3,90072865703355480000
0xedb5e48ade1430acd9850732c0713f6ed6cf6952,90000600000000000000
0xea479952755c1c824932faca1b786d5e3051d4fa,90000000000000000000
0x02ee3d1d5eccbacfa63873b1898dd4c9ef3d46b3,90000000000000000000
0x75a0fbaa223829cb7c0c7311d6779439887555c1,89992000000000000000
0x760337d5cdb0e69eee1b081ecdab2489b3e02846,89945777468788960000
0x82e67b33f0e2059d2e875446c53fe0c6613dd31d,89937359890666860000
0x68a6921aeb13351e1982b8199b403bb1b2ba1f55,89874664427407290000
0x90aa64a97d710c283f89be0d22c52c66ec941335,89776217697874420000
0x50e68e4426b2666d32bbfdb84a9ecb9a185a836c,89762946148841150000
0x144a8708f676de1627f6fd610d77583196b182cc,89512181272015350000
0x57d95fa6c7a6ceb913d5649cfc05961ff669efeb,89396697292531390000
0x80f9a836923673bf0461d2068836ef5915d9dc4c,89374999162000000000
0xbd2e37b91d2ab24230274aba63d85080c19d6ad7,89248704276608610000
0xa143d719a4236204e09f69c3c25e221242abe570,89200552578000000000
0xc7dba21d5b6953bcb4925f7cc88c7f75f977cb23,88933000000000000000
0x9f5efdaf9a41a949cf5d776c5874ef416bd3b1e7,88888000000000000000
0xf0a71a09b488a8dc91fadc371753a9de0a580a9d,88863122847976750000
0x289f7312dbc870cc21606e18b3bf3b93d3c46464,88713672136474020000
0xd2fd9751a9f79a7ffaea55f18c067402df4fbd24,88712000299603600000
0x207d03323e7d40fe6ebffdf5cd79a211b82b7ae5,88696000000000000000
0x2ef6390b5f3be34dcea56d7e1081ff359f41cfc3,88623000006618870000
0x19d12562ae58b2f17f83b17b5d1ec7cad9ae1836,88530228777766500000
0x0da461925a7b1f5f295c5785d3618058021abb79,88408632724296480000
0x1327176369bbcbd5c8a3aae1d79b957f29c517ba,88380211730927910000
0x58bb899309febc5e7eb9557f786995050caf5593,88307927822060160000
0xf66508c331f6c4fad25019fd77962cf9bb5cd10e,87996398557781330000
0x79fef545808737e48c7d795c955b2a9e57956cc9,87877925960745080000
0x2ca1e6f602d28ad33f13c2774c0f365345134852,87774069593166960000
0xa9990cd63ba3b4b383824e6a368d9aceb1a19d5b,87663244942763470000
0x55da50674e6b9a906147d0619cefc356ae86610a,87625000003782090000
0xac369f8f3c9913d50c9000a6641ebdb43c698bac,87605719426067230000
0xd7086219c23fb7ee4ac68d597eb2c4a89d95c4a1,87533149305054260000
0x02afb10faaa301a2b790c0794a98745e7d999c2f,87404889289695840000
0x0258d39deba9f0a72771ff072bdec060432409fa,87318999297419580000
0x3aaa35fda4898222d4d1a0443b7af06a99907931,87243887627511420000
0x1cff441f55e10dd47761bf2c344274e43b424314,87211000000000000000
0x984c26ea032f5ae34f183b547d341691a661021d,87176584838249390000
0xd2a0639f86f481264c8536c18abd8f522ea74464,87142000004202290000
0x8a5d77804405cb93d297fd6e16263aa265e3cc15,87044701914771700000
0xafbcea9410fe13330a45bcbae8e79c12891d24a4,86974000008372140000
0xb4fc6f585359bad75933377ad91932b365551828,86678294359000000000
0xa29967cb83ef3648510c31fad8bcb296fcc15ecf,86529402902918000000
0xc5959513d2c22e163e27f1426c801901196b744c,86494022574003230000
0x11f34918199bfc9942d50a84056cdcb3b774a170,86443471371414020000
0x6226d09fd7e9e22c537c3ddaa37aeeacec3086c7,86214000000000000000
0xfe0db329c0d3494dffbfcfbe53877768ac144a67,917531813008438900000
0x69de827466eb02d672b79139f0eff3cee2358c79,86064000006768240000
0x83c71994175d5420e6e0b51322a91dba3f79fc80,86039858800946460000
0xa3b87a5d4cdcff1beea7d2bac04daa0c0240ff9c,85880821789408950000
0xf6d81f98521ad7a6f3dee1e52ffe79e43cc84d6e,85696000000000000000
0x2c372dd0b0b0c4c1b7e1f7677035f1dbb59df258,85506352610122080000
0xf00844f0780b0ed422daa4002a896cae1082e8be,85371973391366280000
0x9118ddcb3f6e3b160206bc719db63b62b56f5957,85342824653305140000
0x45222c7413b77481979e639efcae76cefd3e0ba4,85271122847520620000
0xd10ca4515e78c5592101ffff9b09e47fae8ad373,85271122847520620000
0x39e1d90e02e1f47331a440473a1c98341280d9a2,85271122847520620000
0xce5d0fc1d9534735970ff20d701037a9806aacec,85271122847520620000
0x73da5c235a4fb1a74cbc0148272db53828c0cda3,85271122847520620000
0xaa439c9351ee82bade28bd299d70aa26545fb129,85271122847520620000
0x0fd07e2ba953b69d039cf101a093a01089765e88,85271122847520590000
0x5e8e89853dace956ba982aab1a2bb5d15996cd2f,85261122847520620000
0xd73aebc96efb36259d6defad527c211857d35512,85180623217434560000
0x631f7e44ad68d5b27c6fc66adff7893cde324cbd,85000000000000000000
0x5dd2f88357a953009484cce79263b3ccbbe52d03,84994536040865190000
0x297c1192ae9433ddd64781b5ac0b431fb56666f2,84886992657597860000
0x5fd045502157be5d4548d676cb9d530d9a32ce10,84789000011134200000
0x2846abe0fc010e211304eea518719320e99ee50c,84682639854454960000
0xfe7346f5bd832f54122f1b4c013b71074984a285,84458226439448930000
0xaf5172e8b846e9d5e5bbd37e369bfff56abcd3ea,84447673399126990000
0xf5e4e85aef766aab9cf574aec331a81274bb977f,84392000010866240000
0x039b06cf62788d60cd52b08f7975cc000dc035de,84389075771461010000
0xa3300fc164bf59fd6fb861609126bccaa47f6e6e,84217694623563560000
0xd68f7ef2d933e9314403f83d44fb26fc7bd571f4,84216637379642770000
0x41632203a688f75cabbbfea2eb4096c784052e22,84191000008313610000
0x8c668cdd3cf85464643ca7e044b92df1cf65751d,84180885079562260000
0x2bfb639abf30a32d4409e59018357b43a1eef417,84146728955704660000
0x59c312f9ded438e3d91d54a47053e197e25a570a,84096540324766090000
0xa39c0c5580d93e3e7c4b6f5b5919bab6840e427d,84079938032570080000
0x47660b31a22c3ae731f3357d87440ae3fbb8529a,84069000012366010000
0xe0e20f870023a09bacc404d81cf451fd9f1e5e2b,84022024936657800000
0x00cca617cc9f4b790ff0ca3ee9c74caa631a818a,83947129451822080000
0xf32f53fbd61a5ca9bcf2a1facd3d5967956b8d04,83922684284881720000
0xbf4e4ab06170cf462e61d09d539bbd9d599c4a37,83843000008519520000
0xc2105bcd19b8158495a140cadc517e34bd31cc1a,83818274669794380000
0x07e5d07871add5ab1b151f7a6c3e20a553d70f96,83646330031377320000
0xe86e6bb061b0f729ef31b5b0d4d309b23dea8980,83642522645495990000
0xc925bf6e32fa64c79e12e3eb52cd81d1e9873a10,83626000003156660000
0xc49b6c714feaf22b12eb02a01521dab6edd1fcbd,83578000009419080000
0x17a3f64558e7c301c5e036b952d27350da1e8370,83476744291154540000
0xf33371a6e8fc3307bfa34e39a5c90ea5af536945,83472666693940950000
0xda1f50687d843b7807039a37017a4c78fb5d46a2,83461804858255720000
0x8658291c1375a2f7d1ea90ca240e5f4ceed29abf,83382480009847820000
0x0074da230856c166e65cae369fcc64804854ed7b,83255231748629620000
0x26c32d98d1c9e778c26795b8ce9dda20e3f00471,83240881827341550000
0x06fc41f688a32bc4a351200284afb2d74e605b02,83151850051061980000
0x4be3e8d6c02c3e1a434816ae9db77aea2afedef3,83105432774475270000
0x72e5415cc7e17a55b85cea6c31d7c2094a73627b,83099127358594360000
0xa8f4f78f5b8579e492f513ce9b2a386be8df3b86,83076511643571800000
0xd8769ae09f65b23c614c5a6fca9ec2045e332182,83008000000000000000
0x54bae63e59b422dd7c047e375f051d60c37cb60f,83000000000000000000
0x96bedc3343dee97b89d55fd7446e840a0b561d47,82912000012164560000
0x67dbe3fb2b76e564ebdf860b5011a283e9ae6698,82863412363334490000
0x787fded193c729cb75fd98b4337377c0b4767cd3,82712881266262200000
0x7929b89e83e8f64407ff4901f25e346b92c2df29,82700000000000000000
0x7bd74cf3a2f15b8d4e8a4ee829c261dffd1905ec,82635007978570970000
0x4d689cb5f24f7606e5fbba5e19c262fa385a4d06,82553000012143110000
0x7f92d31474b7489eae96b2a4dc73474165f1488c,82549442704208520000
0xd0b3fa83d7839819dd94b1c9a0792aa4c1a8e82c,82544580815782390000
0x7e671441444c7637e390d2731f1cc3cf6b5a8568,82420658785077180000
0xba6b435c2700d27406f4949d11c50000e729f3e2,82378268738377560000
0xced42b343b05fc02b5c86be0afe3017088aa6faf,82333761271799300000
0xca7c20d6cbd000870f1d06d3b95fd145cf4eefc6,82292000006618760000
0x99630ec784f3669aa38870ebd238678dd27722ac,82161819060089100000
0x4401c688b997bcbfbdb1ccc895da3b9e37e73780,82144640807162430000
0xc1c152ecd40a2dd4c3593a98dce246fd85fbbb6a,82119081129020180000
0x90b71d08de2cf1e983ca7b5508964e076d39bf54,82000000000000000000
0x228c8c389fe4e508a64928f526aa1faf1962f617,81926000000000000000
0x3eaf75ab17e156d1fffedab6bb1ccbea7beedcb8,81857458564105690000
0x8f1f4e6299c241694d569dffea154f207e7a1030,81830813662929140000
